KODJAZ;AKRCIS;KODCIS;UROVEN;CHODNOTA;ZKRTEXT;TEXT;ADMPLOD;ADMNEPO;NADVAZ
"CS";"CZ-NACE_KL";80004;3;"823";"Poøádání konferencí a hospodáøskıch vıstav";"Poøádání konferencí a hospodáøskıch vıstav";"01.01.2008";"09.09.9999";"82"
"CS";"CZ-NACE_KL";80004;4;"8230";"Poøádání konferencí a hospodáøskıch vıstav";"Poøádání konferencí a hospodáøskıch vıstav";"01.01.2008";"09.09.9999";"823"
"CS";"CZ-NACE_KL";80004;5;"82300";"Poøádání konferencí a hospodáøskıch vıstav";"Poøádání konferencí a hospodáøskıch vıstav";"01.01.2008";"09.09.9999";"8230"
"CS";"CZ-NACE_KL";80004;3;"829";"Podpùrné èinnosti pro podnikání j. n.";"Podpùrné èinnosti pro podnikání j. n.";"01.01.2008";"09.09.9999";"82"
"CS";"CZ-NACE_KL";80004;4;"8291";"Inkasní èinnosti, ovìøování solventnosti zákazníka";"Inkasní èinnosti, ovìøování solventnosti zákazníka";"01.01.2008";"09.09.9999";"829"
"CS";"CZ-NACE_KL";80004;5;"82910";"Inkasní èinnosti, ovìøování solventnosti zákazníka";"Inkasní èinnosti, ovìøování solventnosti zákazníka";"01.01.2008";"09.09.9999";"8291"
"CS";"CZ-NACE_KL";80004;4;"8292";"Balicí èinnosti";"Balicí èinnosti";"01.01.2008";"09.09.9999";"829"
"CS";"CZ-NACE_KL";80004;5;"82920";"Balicí èinnosti";"Balicí èinnosti";"01.01.2008";"09.09.9999";"8292"
"CS";"CZ-NACE_KL";80004;4;"8299";"Ostatní podpùrné èinnosti pro podnikání j. n.";"Ostatní podpùrné èinnosti pro podnikání j. n.";"01.01.2008";"09.09.9999";"829"
"CS";"CZ-NACE_KL";80004;5;"82990";"Ostatní podpùrné èinnosti pro podnikání j. n.";"Ostatní podpùrné èinnosti pro podnikání j. n.";"01.01.2008";"09.09.9999";"8299"
"CS";"CZ-NACE_KL";80004;1;"O";"Veøejná správa a obrana; povinné sociální zabezpeèení";"Veøejná správa a obrana; povinné sociální zabezpeèení";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"84";"Veøejná správa a obrana; povinné sociální zabezpeèení";"Veøejná správa a obrana; povinné sociální zabezpeèení";"01.01.2008";"09.09.9999";"O"
"CS";"CZ-NACE_KL";80004;3;"841";"Veøejná správa a hospodáøská a sociální politika";"Veøejná správa a hospodáøská a sociální politika";"01.01.2008";"09.09.9999";"84"
"CS";"CZ-NACE_KL";80004;4;"8411";"Všeobecné èinnosti veøejné správy";"Všeobecné èinnosti veøejné správy";"01.01.2008";"09.09.9999";"841"
"CS";"CZ-NACE_KL";80004;5;"84110";"Všeobecné èinnosti veøejné správy";"Všeobecné èinnosti veøejné správy";"01.01.2008";"09.09.9999";"8411"
"CS";"CZ-NACE_KL";80004;4;"8412";"Regulace èin.souv.s posk.zdr.,soc.péèe,vzdìl.,kr.soc.zabezp.";"Regulace èinností souvisejících s poskytováním zdravotní péèe, vzdìláváním, kulturou a sociální péèí, kromì sociálního zabezpeèení";"01.01.2008";"09.09.9999";"841"
"CS";"CZ-NACE_KL";80004;5;"84120";"Regulace èin.souv.s posk.zdr.,soc.péèe,vzdìl.,kr.soc.zabezp.";"Regulace èinností souvisejících s poskytováním zdravotní péèe, vzdìláváním, kulturou a sociální péèí, kromì sociálního zabezpeèení";"01.01.2008";"09.09.9999";"8412"
"CS";"CZ-NACE_KL";80004;4;"8413";"Regulace a podpora podnikatelského prostøedí";"Regulace a podpora podnikatelského prostøedí";"01.01.2008";"09.09.9999";"841"
"CS";"CZ-NACE_KL";80004;5;"84130";"Regulace a podpora podnikatelského prostøedí";"Regulace a podpora podnikatelského prostøedí";"01.01.2008";"09.09.9999";"8413"
"CS";"CZ-NACE_KL";80004;3;"842";"Èinnosti pro spoleènost jako celek";"Èinnosti pro spoleènost jako celek";"01.01.2008";"09.09.9999";"84"
"CS";"CZ-NACE_KL";80004;4;"8421";"Èinnosti v oblasti zahranièních vìcí";"Èinnosti v oblasti zahranièních vìcí";"01.01.2008";"09.09.9999";"842"
"CS";"CZ-NACE_KL";80004;5;"84211";"Pomoc cizím zemím pøi katastrofách, v nouzovıch situacích";"Pomoc cizím zemím pøi katastrofách nebo v nouzovıch situacích pøímo nebo prostøednictvím mezinárodních organizací";"01.01.2008";"09.09.9999";"8421"
"CS";"CZ-NACE_KL";80004;5;"84212";"Rozvíjení vzájemného pøátelství a porozumìní mezi národy";"Rozvíjení vzájemného pøátelství a porozumìní mezi národy";"01.01.2008";"09.09.9999";"8421"
"CS";"CZ-NACE_KL";80004;5;"84219";"Ostatní èinnosti v oblasti zahranièních vìcí";"Ostatní èinnosti v oblasti zahranièních vìcí";"01.01.2008";"09.09.9999";"8421"
"CS";"CZ-NACE_KL";80004;4;"8422";"Èinnosti v oblasti obrany";"Èinnosti v oblasti obrany";"01.01.2008";"09.09.9999";"842"
"CS";"CZ-NACE_KL";80004;5;"84220";"Èinnosti v oblasti obrany";"Èinnosti v oblasti obrany";"01.01.2008";"09.09.9999";"8422"
"CS";"CZ-NACE_KL";80004;4;"8423";"Èinnosti v oblasti spravedlnosti a soudnictví";"Èinnosti v oblasti spravedlnosti a soudnictví";"01.01.2008";"09.09.9999";"842"
"CS";"CZ-NACE_KL";80004;5;"84230";"Èinnosti v oblasti spravedlnosti a soudnictví";"Èinnosti v oblasti spravedlnosti a soudnictví";"01.01.2008";"09.09.9999";"8423"
"CS";"CZ-NACE_KL";80004;4;"8424";"Èinnosti v oblasti veøejného poøádku a bezpeènosti";"Èinnosti v oblasti veøejného poøádku a bezpeènosti";"01.01.2008";"09.09.9999";"842"
"CS";"CZ-NACE_KL";80004;5;"84240";"Èinnosti v oblasti veøejného poøádku a bezpeènosti";"Èinnosti v oblasti veøejného poøádku a bezpeènosti";"01.01.2008";"09.09.9999";"8424"
"CS";"CZ-NACE_KL";80004;4;"8425";"Èinnosti v oblasti protipoární ochrany";"Èinnosti v oblasti protipoární ochrany";"01.01.2008";"09.09.9999";"842"
"CS";"CZ-NACE_KL";80004;5;"84250";"Èinnosti v oblasti protipoární ochrany";"Èinnosti v oblasti protipoární ochrany";"01.01.2008";"09.09.9999";"8425"
"CS";"CZ-NACE_KL";80004;3;"843";"Èinnosti v oblasti povinného sociálního zabezpeèení";"Èinnosti v oblasti povinného sociálního zabezpeèení";"01.01.2008";"09.09.9999";"84"
"CS";"CZ-NACE_KL";80004;4;"8430";"Èinnosti v oblasti povinného sociálního zabezpeèení";"Èinnosti v oblasti povinného sociálního zabezpeèení";"01.01.2008";"09.09.9999";"843"
"CS";"CZ-NACE_KL";80004;5;"84300";"Èinnosti v oblasti povinného sociálního zabezpeèení";"Èinnosti v oblasti povinného sociálního zabezpeèení";"01.01.2008";"09.09.9999";"8430"
"CS";"CZ-NACE_KL";80004;1;"P";"Vzdìlávání";"Vzdìlávání";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"85";"Vzdìlávání";"Vzdìlávání";"01.01.2008";"09.09.9999";"P"
"CS";"CZ-NACE_KL";80004;3;"851";"Pøedškolní vzdìlávání";"Pøedškolní vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8510";"Pøedškolní vzdìlávání";"Pøedškolní vzdìlávání";"01.01.2008";"09.09.9999";"851"
"CS";"CZ-NACE_KL";80004;5;"85100";"Pøedškolní vzdìlávání";"Pøedškolní vzdìlávání";"01.01.2008";"09.09.9999";"8510"
"CS";"CZ-NACE_KL";80004;3;"852";"Primární vzdìlávání";"Primární vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8520";"Primární vzdìlávání";"Primární vzdìlávání";"01.01.2008";"09.09.9999";"852"
"CS";"CZ-NACE_KL";80004;5;"85200";"Primární vzdìlávání";"Primární vzdìlávání";"01.01.2008";"09.09.9999";"8520"
"CS";"CZ-NACE_KL";80004;3;"853";"Sekundární vzdìlávání";"Sekundární vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8531";"Sekundární všeobecné vzdìlávání";"Sekundární všeobecné vzdìlávání";"01.01.2008";"09.09.9999";"853"
"CS";"CZ-NACE_KL";80004;5;"85311";"Základní vzdìlávání na druhém stupni základních škol";"Základní vzdìlávání na druhém stupni základních škol";"01.01.2008";"09.09.9999";"8531"
"CS";"CZ-NACE_KL";80004;5;"85312";"Støední všeobecné vzdìlávání";"Støední všeobecné vzdìlávání";"01.01.2008";"09.09.9999";"8531"
"CS";"CZ-NACE_KL";80004;4;"8532";"Sekundární odborné vzdìlávání";"Sekundární odborné vzdìlávání";"01.01.2008";"09.09.9999";"853"
"CS";"CZ-NACE_KL";80004;5;"85321";"Støední odborné vzdìlávání na uèilištích";"Støední odborné vzdìlávání na uèilištích";"01.01.2008";"09.09.9999";"8532"
"CS";"CZ-NACE_KL";80004;5;"85322";"Støední odborné vzdìlávání na støedních odbornıch školách";"Støední odborné vzdìlávání na støedních odbornıch školách";"01.01.2008";"09.09.9999";"8532"
"CS";"CZ-NACE_KL";80004;3;"854";"Postsekundární vzdìlávání";"Postsekundární vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8541";"Postsekundární nikoli terciární vzdìlávání";"Postsekundární nikoli terciární vzdìlávání";"01.01.2008";"09.09.9999";"854"
"CS";"CZ-NACE_KL";80004;5;"85410";"Postsekundární nikoli terciární vzdìlávání";"Postsekundární nikoli terciární vzdìlávání";"01.01.2008";"09.09.9999";"8541"
"CS";"CZ-NACE_KL";80004;4;"8542";"Terciární vzdìlávání";"Terciární vzdìlávání";"01.01.2008";"09.09.9999";"854"
"CS";"CZ-NACE_KL";80004;5;"85420";"Terciární vzdìlávání";"Terciární vzdìlávání";"01.01.2008";"09.09.9999";"8542"
"CS";"CZ-NACE_KL";80004;3;"855";"Ostatní vzdìlávání";"Ostatní vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8551";"Sportovní a rekreaèní vzdìlávání";"Sportovní a rekreaèní vzdìlávání";"01.01.2008";"09.09.9999";"855"
"CS";"CZ-NACE_KL";80004;5;"85510";"Sportovní a rekreaèní vzdìlávání";"Sportovní a rekreaèní vzdìlávání";"01.01.2008";"09.09.9999";"8551"
"CS";"CZ-NACE_KL";80004;4;"8552";"Umìlecké vzdìlávání";"Umìlecké vzdìlávání";"01.01.2008";"09.09.9999";"855"
"CS";"CZ-NACE_KL";80004;5;"85520";"Umìlecké vzdìlávání";"Umìlecké vzdìlávání";"01.01.2008";"09.09.9999";"8552"
"CS";"CZ-NACE_KL";80004;4;"8553";"Èinnosti autoškol a jinıch škol øízení";"Èinnosti autoškol a jinıch škol øízení";"01.01.2008";"09.09.9999";"855"
"CS";"CZ-NACE_KL";80004;5;"85531";"Èinnosti autoškol";"Èinnosti autoškol";"01.01.2008";"09.09.9999";"8553"
"CS";"CZ-NACE_KL";80004;5;"85532";"Èinnosti leteckıch škol";"Èinnosti leteckıch škol";"01.01.2008";"09.09.9999";"8553"
"CS";"CZ-NACE_KL";80004;5;"85539";"Èinnosti ostatních škol øízení";"Èinnosti ostatních škol øízení";"01.01.2008";"09.09.9999";"8553"
"CS";"CZ-NACE_KL";80004;4;"8559";"Ostatní vzdìlávání j. n.";"Ostatní vzdìlávání j. n.";"01.01.2008";"09.09.9999";"855"
"CS";"CZ-NACE_KL";80004;5;"85591";"Vzdìlávání v jazykovıch školách";"Vzdìlávání v jazykovıch školách";"01.01.2008";"09.09.9999";"8559"
"CS";"CZ-NACE_KL";80004;5;"85592";"Environmentální vzdìlávání";"Environmentální vzdìlávání";"01.01.2008";"09.09.9999";"8559"
"CS";"CZ-NACE_KL";80004;5;"85593";"Inovaèní vzdìlávání";"Inovaèní vzdìlávání";"01.01.2008";"09.09.9999";"8559"
"CS";"CZ-NACE_KL";80004;5;"85599";"Jiné vzdìlávání j. n.";"Jiné vzdìlávání j. n.";"01.01.2008";"09.09.9999";"8559"
"CS";"CZ-NACE_KL";80004;3;"856";"Podpùrné èinnosti ve vzdìlávání";"Podpùrné èinnosti ve vzdìlávání";"01.01.2008";"09.09.9999";"85"
"CS";"CZ-NACE_KL";80004;4;"8560";"Podpùrné èinnosti ve vzdìlávání";"Podpùrné èinnosti ve vzdìlávání";"01.01.2008";"09.09.9999";"856"
"CS";"CZ-NACE_KL";80004;5;"85600";"Podpùrné èinnosti ve vzdìlávání";"Podpùrné èinnosti ve vzdìlávání";"01.01.2008";"09.09.9999";"8560"
"CS";"CZ-NACE_KL";80004;1;"Q";"Zdravotní a sociální péèe";"Zdravotní a sociální péèe";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"86";"Zdravotní péèe";"Zdravotní péèe";"01.01.2008";"09.09.9999";"Q"
"CS";"CZ-NACE_KL";80004;3;"861";"Ústavní zdravotní péèe";"Ústavní zdravotní péèe";"01.01.2008";"09.09.9999";"86"
"CS";"CZ-NACE_KL";80004;4;"8610";"Ústavní zdravotní péèe";"Ústavní zdravotní péèe";"01.01.2008";"09.09.9999";"861"
"CS";"CZ-NACE_KL";80004;5;"86100";"Ústavní zdravotní péèe";"Ústavní zdravotní péèe";"01.01.2008";"09.09.9999";"8610"
"CS";"CZ-NACE_KL";80004;3;"862";"Ambulantní a zubní zdravotní péèe";"Ambulantní a zubní zdravotní péèe";"01.01.2008";"09.09.9999";"86"
"CS";"CZ-NACE_KL";80004;4;"8621";"Všeobecná ambulantní zdravotní péèe";"Všeobecná ambulantní zdravotní péèe";"01.01.2008";"09.09.9999";"862"
"CS";"CZ-NACE_KL";80004;5;"86210";"Všeobecná ambulantní zdravotní péèe";"Všeobecná ambulantní zdravotní péèe";"01.01.2008";"09.09.9999";"8621"
"CS";"CZ-NACE_KL";80004;4;"8622";"Specializovaná ambulantní zdravotní péèe";"Specializovaná ambulantní zdravotní péèe";"01.01.2008";"09.09.9999";"862"
"CS";"CZ-NACE_KL";80004;5;"86220";"Specializovaná ambulantní zdravotní péèe";"Specializovaná ambulantní zdravotní péèe";"01.01.2008";"09.09.9999";"8622"
"CS";"CZ-NACE_KL";80004;4;"8623";"Zubní péèe";"Zubní péèe";"01.01.2008";"09.09.9999";"862"
"CS";"CZ-NACE_KL";80004;5;"86230";"Zubní péèe";"Zubní péèe";"01.01.2008";"09.09.9999";"8623"
"CS";"CZ-NACE_KL";80004;3;"869";"Ostatní èinnosti související se zdravotní péèí";"Ostatní èinnosti související se zdravotní péèí";"01.01.2008";"09.09.9999";"86"
"CS";"CZ-NACE_KL";80004;4;"8690";"Ostatní èinnosti související se zdravotní péèí";"Ostatní èinnosti související se zdravotní péèí";"01.01.2008";"09.09.9999";"869"
"CS";"CZ-NACE_KL";80004;5;"86901";"Èinnosti související s ochranou veøejného zdraví";"Èinnosti související s ochranou veøejného zdraví";"01.01.2008";"09.09.9999";"8690"
"CS";"CZ-NACE_KL";80004;5;"86909";"Ostatní èinnosti související se zdravotní péèí j. n.";"Ostatní èinnosti související se zdravotní péèí j. n.";"01.01.2008";"09.09.9999";"8690"
"CS";"CZ-NACE_KL";80004;2;"87";"Pobytové sluby sociální péèe";"Pobytové sluby sociální péèe";"01.01.2008";"09.09.9999";"Q"
"CS";"CZ-NACE_KL";80004;3;"871";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"01.01.2008";"09.09.9999";"87"
"CS";"CZ-NACE_KL";80004;4;"8710";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"01.01.2008";"09.09.9999";"871"
"CS";"CZ-NACE_KL";80004;5;"87100";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"Sociální péèe ve zdravotnickıch zaøízeních ústavní péèe";"01.01.2008";"09.09.9999";"8710"
"CS";"CZ-NACE_KL";80004;3;"872";"Soc.péèe v zaø.pro osoby duševnì nemocné,závislé na návyk.l.";"Sociální péèe v zaøízeních pro osoby s chronickım duševním onemocnìním a osoby závislé na návykovıch látkách";"01.01.2008";"09.09.9999";"87"
"CS";"CZ-NACE_KL";80004;4;"8720";"Soc.péèe v zaø.pro osoby duševnì nemocné,závislé na návyk.l.";"Sociální péèe v zaøízeních pro osoby s chronickım duševním onemocnìním a osoby závislé na návykovıch látkách";"01.01.2008";"09.09.9999";"872"
"CS";"CZ-NACE_KL";80004;5;"87201";"Sociální péèe v zaøíz. pro osoby duševnì nemocné";"Sociální péèe v zaøízeních pro osoby s chronickım duševním onemocnìním";"01.01.2008";"09.09.9999";"8720"
"CS";"CZ-NACE_KL";80004;5;"87202";"Sociální péèe v zaøíz. pro osoby závislé na návyk. látkách";"Sociální péèe v zaøízeních pro osoby závislé na návykovıch látkách";"01.01.2008";"09.09.9999";"8720"
"CS";"CZ-NACE_KL";80004;3;"873";"Sociál.péèe v domovech pro seniory,osoby se zdrav.postiením";"Sociální péèe v domovech pro seniory a osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"87"
"CS";"CZ-NACE_KL";80004;4;"8730";"Sociál.péèe v domovech pro seniory,osoby se zdrav.postiením";"Sociální péèe v domovech pro seniory a osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"873"
"CS";"CZ-NACE_KL";80004;5;"87301";"Sociální péèe v domovech pro seniory";"Sociální péèe v domovech pro seniory";"01.01.2008";"09.09.9999";"8730"
"CS";"CZ-NACE_KL";80004;5;"87302";"Sociální péèe v domovech pro osoby se zdravotním postiením";"Sociální péèe v domovech pro osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"8730"
"CS";"CZ-NACE_KL";80004;3;"879";"Ostatní pobytové sluby sociální péèe";"Ostatní pobytové sluby sociální péèe";"01.01.2008";"09.09.9999";"87"
"CS";"CZ-NACE_KL";80004;4;"8790";"Ostatní pobytové sluby sociální péèe";"Ostatní pobytové sluby sociální péèe";"01.01.2008";"09.09.9999";"879"
"CS";"CZ-NACE_KL";80004;5;"87900";"Ostatní pobytové sluby sociální péèe";"Ostatní pobytové sluby sociální péèe";"01.01.2008";"09.09.9999";"8790"
"CS";"CZ-NACE_KL";80004;2;"88";"Ambulantní nebo terénní sociální sluby";"Ambulantní nebo terénní sociální sluby";"01.01.2008";"09.09.9999";"Q"
"CS";"CZ-NACE_KL";80004;3;"881";"Ambulantní,terénní soc.sluby pro seniory,os.zdrav.postiené";"Ambulantní nebo terénní sociální sluby pro seniory a osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"88"
"CS";"CZ-NACE_KL";80004;4;"8810";"Ambulantní,terénní soc.sluby pro seniory,os.zdrav.postiené";"Ambulantní nebo terénní sociální sluby pro seniory a osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"881"
"CS";"CZ-NACE_KL";80004;5;"88101";"Ambulantní, terénní sociální sluby pro seniory";"Ambulantní nebo terénní sociální sluby pro seniory";"01.01.2008";"09.09.9999";"8810"
"CS";"CZ-NACE_KL";80004;5;"88102";"Ambulantní, terénní sociální sluby pro os.zdrav.postiené";"Ambulantní nebo terénní sociální sluby pro osoby se zdravotním postiením";"01.01.2008";"09.09.9999";"8810"
"CS";"CZ-NACE_KL";80004;3;"889";"Ostatní ambulantní nebo terénní sociální sluby";"Ostatní ambulantní nebo terénní sociální sluby";"01.01.2008";"09.09.9999";"88"
"CS";"CZ-NACE_KL";80004;4;"8891";"Sociální sluby poskytované dìtem";"Sociální sluby poskytované dìtem";"01.01.2008";"09.09.9999";"889"
"CS";"CZ-NACE_KL";80004;5;"88910";"Sociální sluby poskytované dìtem";"Sociální sluby poskytované dìtem";"01.01.2008";"09.09.9999";"8891"
"CS";"CZ-NACE_KL";80004;4;"8899";"Ostatní ambulantní nebo terénní sociální sluby j. n.";"Ostatní ambulantní nebo terénní sociální sluby j. n.";"01.01.2008";"09.09.9999";"889"
"CS";"CZ-NACE_KL";80004;5;"88991";"Sociální sluby pro uprchlíky, obìti katastrof";"Sociální sluby pro uprchlíky, obìti katastrof";"01.01.2008";"09.09.9999";"8899"
"CS";"CZ-NACE_KL";80004;5;"88992";"Sociální prevence";"Sociální prevence";"01.01.2008";"09.09.9999";"8899"
"CS";"CZ-NACE_KL";80004;5;"88993";"Sociální rehabilitace";"Sociální rehabilitace";"01.01.2008";"09.09.9999";"8899"
"CS";"CZ-NACE_KL";80004;5;"88999";"Jiné ambulantní nebo terénní sociální sluby j. n.";"Jiné ambulantní nebo terénní sociální sluby j. n.";"01.01.2008";"09.09.9999";"8899"
"CS";"CZ-NACE_KL";80004;1;"R";"Kulturní, zábavní a rekreaèní èinnosti";"Kulturní, zábavní a rekreaèní èinnosti";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"90";"Tvùrèí, umìlecké a zábavní èinnosti";"Tvùrèí, umìlecké a zábavní èinnosti";"01.01.2008";"09.09.9999";"R"
"CS";"CZ-NACE_KL";80004;3;"900";"Tvùrèí, umìlecké a zábavní èinnosti";"Tvùrèí, umìlecké a zábavní èinnosti";"01.01.2008";"09.09.9999";"90"
"CS";"CZ-NACE_KL";80004;4;"9001";"Scénická umìní";"Scénická umìní";"01.01.2008";"09.09.9999";"900"
"CS";"CZ-NACE_KL";80004;5;"90010";"Scénická umìní";"Scénická umìní";"01.01.2008";"09.09.9999";"9001"
"CS";"CZ-NACE_KL";80004;4;"9002";"Podpùrné èinnosti pro scénická umìní";"Podpùrné èinnosti pro scénická umìní";"01.01.2008";"09.09.9999";"900"
